Region,Country,Year,Ice Cream Value,Ice Cream Volume,Ice Cream Price
Latin America,Bolivia,2001,2846579.239,3396.125,838.1844717140859
Latin America,Bolivia,2002,2766365.914,3291.2439999999997,840.5228886098995
Latin America,Bolivia,2003,2799362.283,3357.5495,833.7516045556439
Latin America,Bolivia,2004,2924975.937,3519.731,831.022580134675
Latin America,Bolivia,2005,3048792.865,3758.89,811.08860993538
Latin America,Bolivia,2006,3016567.419,3847.1150000000002,784.1115794562938
Latin America,Bolivia,2007,2929999.739,4003.254,731.9045304145078
Latin America,Bolivia,2008,2956545.126,4074.7894999999994,725.5700266234613
Latin America,Bolivia,2009,2953126.878,4168.969,708.359039848941
Latin America,Bolivia,2010,3037951.096,4286.815500000001,708.673162164315
Latin America,Bolivia,2011,2990785.508,4426.458745999999,675.6609921424534
Latin America,Bolivia,2012,3264192.8929999997,4567.22671,714.6991161732805
Latin America,Bolivia,2013,3215281.9839999997,4725.56362,680.4017980822359
Latin America,Bolivia,2014,3228933.8219999997,4881.8952,661.4099012203293
Latin America,Bolivia,2015,3348255.367,5034.438349,665.0702888565654
Latin America,Bolivia,2016,3473591.971,5186.870266,669.6893874075546
Latin America,Bolivia,2017,3606672.517,5340.551143,675.3371366412922
Latin America,Bolivia,2018,3744851.518,5496.68463,681.2927737496922
Latin America,Bolivia,2019,3888811.7180000003,5657.332627,687.3931540529163
Latin America,Brazil,2000,242143501.0,205443.5,1178.6379272159986
Latin America,Brazil,2001,246548896.1,211193.6054,1167.4070132617755
Latin America,Brazil,2002,266046410.2,217792.2744,1221.5603649529637
Latin America,Brazil,2003,264777760.60000002,223829.4491,1182.9442536031333
Latin America,Brazil,2004,266118048.5,227362.9894,1170.4545634374035
Latin America,Brazil,2005,257322685.0,215490.25660000002,1194.126774268271
Latin America,Brazil,2006,281958341.3,229544.5625,1228.3381415318868
Latin America,Brazil,2007,322579988.09999996,259207.39200000002,1244.4860681287976
Latin America,Brazil,2008,351665437.90000004,304018.0145,1156.7256581106317
Latin America,Brazil,2009,357070719.7,319209.9488,1118.6077409000854
Latin America,Brazil,2010,383656957.5,341239.0932,1124.3054068108747
Latin America,Brazil,2011,471192969.90000004,384054.62039999996,1226.8905121080015
Latin America,Brazil,2012,523502983.59999996,400155.1902,1308.2498900947653
Latin America,Brazil,2013,581494585.4,418285.4803,1390.1859203502454
Latin America,Brazil,2014,610237287.6999999,427706.62470000004,1426.7660411573697
Latin America,Brazil,2015,651314514.7,447488.7306,1455.4880830779966
Latin America,Brazil,2016,700802574.6999999,472366.3992,1483.5995445206931
Latin America,Brazil,2017,755957933.0,502837.6045,1503.383848452806
Latin America,Brazil,2018,813273395.3,532427.4329,1527.4821413132336
Latin America,Brazil,2019,870698581.3,560841.2712000001,1552.4866410722875
Latin America,Chile,2000,59240279.480000004,64288.510500000004,921.4753774704424
Latin America,Chile,2001,54691823.99,65415.206,836.0720287267765
Latin America,Chile,2002,51910926.98,68244.3815,760.6622822129319
Latin America,Chile,2003,57226055.06,71518.2145,800.1605669280236
Latin America,Chile,2004,57845950.84,74099.00450000001,780.6575976334473
Latin America,Chile,2005,57493002.0,76961.548,747.0354156597787
Latin America,Chile,2006,57725519.52,78986.89346,730.8240265105876
Latin America,Chile,2007,56738546.480000004,81762.79465000001,693.940889898386
Latin America,Chile,2008,56154056.07,84038.037,668.1980930849206
Latin America,Chile,2009,61850849.32,85011.63063,727.557498446257
Latin America,Chile,2010,63200036.02,86542.97649,730.2734269522465
Latin America,Chile,2011,64427282.14,88401.17664,728.8057081227555
Latin America,Chile,2012,66505764.49,90413.325,735.5748114561654
Latin America,Chile,2013,68538263.16,92434.56661000001,741.4787094656557
Latin America,Chile,2014,70178879.8,94100.47553,745.7866647828617
Latin America,Chile,2015,71598521.32,95432.22359000001,750.255192916856
Latin America,Chile,2016,72921241.83,96587.24707,754.9779504239472
Latin America,Chile,2017,74503217.74000001,98032.81437,759.9824428053907
Latin America,Chile,2018,76261466.80000001,99663.03587,765.1930942528693
Latin America,Chile,2019,78200793.6,101469.2757,770.6844565561435
Latin America,Colombia,2000,55776571.75000001,41468.16026,1345.0457266560204
Latin America,Colombia,2001,53229561.37,42365.71989,1256.4299983148474
Latin America,Colombia,2002,51974152.800000004,43411.54595,1197.2426151296738
Latin America,Colombia,2003,50240276.81,44341.879310000004,1133.0209181880523
Latin America,Colombia,2004,49258682.57,45347.30446,1086.253817213108
Latin America,Colombia,2005,51248601.440000005,47879.38339,1070.3688688418592
Latin America,Colombia,2006,51464524.93000001,50516.281149999995,1018.7710527856228
Latin America,Colombia,2007,51751341.6,53969.14009,958.9061733001201
Latin America,Colombia,2008,52645928.93,55688.841850000004,945.3586603902411
Latin America,Colombia,2009,51787158.06,59928.512429999995,864.1488994156234
Latin America,Colombia,2010,54641736.230000004,62386.433,875.8592790519056
Latin America,Colombia,2011,54858660.37,64091.18185,855.9470864243393
Latin America,Colombia,2012,57711270.85000001,66435.68644,868.678777062396
Latin America,Colombia,2013,62550907.23,71052.27336,880.3505401308386
Latin America,Colombia,2014,67230047.21,75291.74243,892.92723265775
Latin America,Colombia,2015,71975475.34,79365.99676,906.8805064926146
Latin America,Colombia,2016,76843979.33,83373.58902,921.6825164089595
Latin America,Colombia,2017,81792030.97,87330.89556,936.5761159955749
Latin America,Colombia,2018,86817162.1,91240.42128000001,951.5208378266268
Latin America,Colombia,2019,91933643.01,95115.73808,966.5450204747021
Latin America,Costa Rica,2000,7347026.4569999995,5181.162335999999,1418.0266860104034
Latin America,Costa Rica,2001,7553665.746,5496.3435389999995,1374.3074268196685
Latin America,Costa Rica,2002,8120516.924000001,5837.965236,1390.9841178780189
Latin America,Costa Rica,2003,8153715.926,6040.350255,1349.8746896755906
Latin America,Costa Rica,2004,7955546.087,6552.683548,1214.0897738649655
Latin America,Costa Rica,2005,8182202.914,6413.424626,1275.7931044873249
Latin America,Costa Rica,2006,8334509.858,6787.448072,1227.9298153870282
Latin America,Costa Rica,2007,8661899.517,7024.6275049999995,1233.0759902691811
Latin America,Costa Rica,2008,8838332.982,7382.259104,1197.2396061269433
Latin America,Costa Rica,2009,9048264.555,7533.933608,1201.0013660582288
Latin America,Costa Rica,2010,9480918.114,7705.922749,1230.3417024561195
Latin America,Costa Rica,2011,10234090.55,7986.1278919999995,1281.4834283147243
Latin America,Costa Rica,2012,10714815.08,8296.249817,1291.5251247671054
Latin America,Costa Rica,2013,11150061.98,8618.053631,1293.8028071549836
Latin America,Costa Rica,2014,11582862.110000001,8930.518142,1296.9977694268482
Latin America,Costa Rica,2015,12035083.39,9250.874584,1300.967090270089
Latin America,Costa Rica,2016,12481809.01,9569.496634,1304.3328700960803
Latin America,Costa Rica,2017,12966486.180000002,9911.971921999999,1308.1641354552662
Latin America,Costa Rica,2018,13484850.499999998,10271.393610000001,1312.855004102992
Latin America,Costa Rica,2019,14017783.22,10649.23379,1316.3184785334684
Latin America,Dominican Republic,2000,0.0,3097.4051999999997,0.0
Latin America,Dominican Republic,2001,2700103.446,2645.02035,1020.8252068835691
Latin America,Dominican Republic,2002,2491023.0250000004,2452.5733760000003,1015.6772675493645
Latin America,Dominican Republic,2003,2385830.6240000003,2413.3342500000003,988.6034742182936
Latin America,Dominican Republic,2004,2416592.23,2552.23095,946.854840859915
Latin America,Dominican Republic,2005,2504264.166,2668.00915,938.626528323563
Latin America,Dominican Republic,2006,2720955.992,2909.73845,935.1204717386197
Latin America,Dominican Republic,2007,2667573.856,3018.496061,883.7426990433963
Latin America,Dominican Republic,2008,2755117.495,3099.602047,888.8616839270013
Latin America,Dominican Republic,2009,2800244.4,3100.890426,903.0452596843871
Latin America,Dominican Republic,2010,2786414.425,3162.27,881.1437432603793
Latin America,Dominican Republic,2011,2761815.298,3227.165,855.802321232413
Latin America,Dominican Republic,2012,2897267.702,3298.3942700000002,878.3873196578163
Latin America,Dominican Republic,2013,2897362.873,3346.827,865.704403902562
Latin America,Dominican Republic,2014,2938512.886,3408.1405,862.204150914553
Latin America,Dominican Republic,2015,3001817.659,3476.5364999999997,863.4506380128614
Latin America,Dominican Republic,2016,3071134.438,3547.826,865.6384044764314
Latin America,Dominican Republic,2017,3141928.708,3624.4175,866.8782522984728
Latin America,Dominican Republic,2018,3216675.787,3700.2035,869.3240215031416
Latin America,Dominican Republic,2019,3292241.4689999996,3779.9385,870.9775222533381
Latin America,Ecuador,2000,0.0,13848.58571,0.0
Latin America,Ecuador,2001,0.0,14404.64723,0.0
Latin America,Ecuador,2002,0.0,14932.458569999999,0.0
Latin America,Ecuador,2003,0.0,15374.60176,0.0
Latin America,Ecuador,2004,0.0,15590.74895,0.0
Latin America,Ecuador,2005,0.0,15980.681540000001,0.0
Latin America,Ecuador,2006,0.0,16370.88822,0.0
Latin America,Ecuador,2007,0.0,16628.56425,0.0
Latin America,Ecuador,2008,0.0,17011.4145,0.0
Latin America,Ecuador,2009,0.0,17452.06191,0.0
Latin America,Ecuador,2010,11855530.83,17924.89913,661.4001420045927
Latin America,Ecuador,2011,12382372.709999999,18368.7263,674.1007791051903
Latin America,Ecuador,2012,12241945.219999999,19335.43561,633.135216962407
Latin America,Ecuador,2013,12939521.17,20857.155,620.387640116785
Latin America,Ecuador,2014,13526585.940000001,21696.225,623.4534321062766
Latin America,Ecuador,2015,13907668.06,22238.61407,625.3837589079579
Latin America,Ecuador,2016,14268882.5,22734.759100000003,627.6240903735812
Latin America,Ecuador,2017,14624867.36,23235.57413,629.4170859809952
Latin America,Ecuador,2018,14970995.08,23742.754210000003,630.5500595080287
Latin America,Ecuador,2019,15305414.28,24252.712030000002,631.0805266259536
Latin America,Guatemala,2000,0.0,4776.7438999999995,0.0
Latin America,Guatemala,2001,0.0,5385.5551000000005,0.0
Latin America,Guatemala,2002,0.0,6120.6034,0.0
Latin America,Guatemala,2003,0.0,6220.1071,0.0
Latin America,Guatemala,2004,0.0,6353.4552,0.0
Latin America,Guatemala,2005,0.0,6646.281199999999,0.0
Latin America,Guatemala,2006,0.0,6929.0795,0.0
Latin America,Guatemala,2007,0.0,7206.2417,0.0
Latin America,Guatemala,2008,0.0,7474.316996,0.0
Latin America,Guatemala,2009,0.0,7723.77,0.0
Latin America,Guatemala,2010,0.0,8039.223064,0.0
Latin America,Guatemala,2011,8030027.969,8351.751999999999,961.4782585737701
Latin America,Guatemala,2012,8315736.848,8671.022278,959.0261195728415
Latin America,Guatemala,2013,8716293.093999999,9025.880000000001,965.7000861965811
Latin America,Guatemala,2014,9011933.645000001,9355.27,963.3002195553951
Latin America,Guatemala,2015,9370999.949000001,9710.363081000001,965.0514476987969
Latin America,Guatemala,2016,9741674.955,10079.867419999999,966.44871892571
Latin America,Guatemala,2017,10129206.28,10461.361359999999,968.2493445575807
Latin America,Guatemala,2018,10530917.32,10848.07514,970.7636778039499
Latin America,Guatemala,2019,10966482.59,11265.7344,973.4369904903848
Latin America,Mexico,2000,46147959.24,55183.440539999996,836.264625554643
Latin America,Mexico,2001,47092716.03,57164.260409999995,823.8139650935091
Latin America,Mexico,2002,48892972.86,60212.881,812.0018847794378
Latin America,Mexico,2003,50893543.9,63043.57104,807.2757151987626
Latin America,Mexico,2004,51385364.43000001,66426.62986,773.5657301642309
Latin America,Mexico,2005,53603116.42,69310.73774,773.3739124387512
Latin America,Mexico,2006,55192127.17,73008.40902,755.9694549004705
Latin America,Mexico,2007,55771518.4,75075.5,742.8724204301003
Latin America,Mexico,2008,52606857.15,73728.18083,713.5244157359471
Latin America,Mexico,2009,50701557.08,73399.13,690.7650959895573
Latin America,Mexico,2010,54068477.55,74010.94417999999,730.5470582634581
Latin America,Mexico,2011,55488364.32000001,75304.34343000001,736.8547655100377
Latin America,Mexico,2012,55874942.150000006,76739.53267999999,728.1115768973434
Latin America,Mexico,2013,56507093.18000001,77959.28234,724.8282883564575
Latin America,Mexico,2014,60131486.529999994,78803.9669,763.0515175245574
Latin America,Mexico,2015,59718011.36,79881.18463,747.585450023139
Latin America,Mexico,2016,59605958.8,81249.59995999999,733.6154126216575
Latin America,Mexico,2017,59541271.69,82803.79234,719.0645501539115
Latin America,Mexico,2018,59428386.60999999,84453.11267,703.6849765646416
Latin America,Mexico,2019,59305918.0,86216.80126,687.869616284579
Latin America,Peru,2000,13491842.940000001,17241.12899,782.5382518642127
Latin America,Peru,2001,13937537.66,17897.52609,778.7410164909558
Latin America,Peru,2002,14478771.36,18595.66358,778.6100935689223
Latin America,Peru,2003,14337705.260000002,18494.812459999997,775.2284750661378
Latin America,Peru,2004,14991723.51,19386.722899999997,773.2984882143234
Latin America,Peru,2005,15720136.930000002,20287.56845,774.8655029183649
Latin America,Peru,2006,16371782.56,21008.81453,779.2815980464559
Latin America,Peru,2007,17243087.13,22119.57854,779.5395874662989
Latin America,Peru,2008,17743575.52,23475.99494,755.8178286095678
Latin America,Peru,2009,18185618.46,24622.29378,738.5834407829083
Latin America,Peru,2010,18665728.65,25415.53288,734.4220850347955
Latin America,Peru,2011,19260346.79,26642.17596,722.9269418127512
Latin America,Peru,2012,19515882.060000002,27183.66555,717.9268014500716
Latin America,Peru,2013,19660371.4,27797.591669999998,707.2688754262862
Latin America,Peru,2014,19875978.91,28480.810869999998,697.8726483850282
Latin America,Peru,2015,20175882.53,29200.8795,690.9340703248339
Latin America,Peru,2016,20498109.310000002,29965.012779999997,684.06809836842
Latin America,Peru,2017,20797102.11,30775.409639999998,675.7701149481759
Latin America,Peru,2018,21109837.5,31607.91446,667.8655602765131
Latin America,Peru,2019,21435388.029999997,32479.68253,659.9629787083389
Latin America,Uruguay,2000,3859985.843,3275.1935,1178.5519979201229
Latin America,Uruguay,2001,4264525.212,3554.9715,1199.594768059322
Latin America,Uruguay,2002,3558309.437,2772.5445,1283.4093148008985
Latin America,Uruguay,2003,3336409.258,3011.635,1107.8398471262287
Latin America,Uruguay,2004,3404997.815,3189.5935,1067.5334693903785
Latin America,Uruguay,2005,3834542.125,3951.1324999999997,970.4919095980711
Latin America,Uruguay,2006,3791122.005,3900.9125,971.8551761927498
Latin America,Uruguay,2007,4951418.449,5088.085999999999,973.1396931970098
Latin America,Uruguay,2008,7870014.822000001,7234.3265,1087.8711130884126
Latin America,Uruguay,2009,9535661.882,7776.828,1226.163402610936
Latin America,Uruguay,2010,10169949.28,8135.700999999999,1250.0397052448216
Latin America,Uruguay,2011,7439573.694000001,6556.787,1134.6370858165747
Latin America,Uruguay,2012,7243131.7469999995,6313.8285,1147.1853799956714
Latin America,Uruguay,2013,7439363.612,6484.075,1147.328433431137
Latin America,Uruguay,2014,8394777.814,6594.8895,1272.9216788241863
Latin America,Uruguay,2015,8467838.358000001,6670.359861999999,1269.4724922173925
Latin America,Uruguay,2016,8519469.026,6720.6890570000005,1267.64814645404
Latin America,Uruguay,2017,8599321.265999999,6791.0015650000005,1266.2817382225119
Latin America,Uruguay,2018,8709603.65,6877.649647,1266.3633795011774
Latin America,Uruguay,2019,8833187.824,6975.425236,1266.3296537696558
Latin America,Venezuela,2000,39784491.95,17178.336900000002,2315.9687798415457
Latin America,Venezuela,2001,40908477.53,18104.4545,2259.5807860435675
Latin America,Venezuela,2002,44767359.79,18805.84461,2380.502483052262
Latin America,Venezuela,2003,40440054.32,13874.415770000001,2914.7212387451755
Latin America,Venezuela,2004,34232678.78,15371.17981,2227.069047603575
Latin America,Venezuela,2005,35549538.03,17500.05659,2031.395604189872
Latin America,Venezuela,2006,39459131.7,19369.18605,2037.211661767274
Latin America,Venezuela,2007,43307979.15,21500.37789,2014.2892079186613
Latin America,Venezuela,2008,44205875.07,23032.27,1919.3017045215256
Latin America,Venezuela,2009,47333832.2,23547.250500000002,2010.1638702998466
Latin America,Venezuela,2010,71239022.68,24803.720129999998,2872.110405480535
Latin America,Venezuela,2011,79110910.62,25063.075,3156.472644318385
Latin America,Venezuela,2012,88647783.8,25397.024999999998,3490.479054141184
Latin America,Venezuela,2013,86776862.69,24630.893,3523.090400741865
Latin America,Venezuela,2014,111977228.79999998,24810.416,4513.315246306228
Latin America,Venezuela,2015,114677580.89999999,25178.268190000003,4554.625442648444
Latin America,Venezuela,2016,117885906.50000001,25678.1715,4590.899570088159
Latin America,Venezuela,2017,121371556.7,26239.43322,4625.540333984394
Latin America,Venezuela,2018,125235975.5,26840.98259,4665.849138721862
Latin America,Venezuela,2019,129398602.60000001,27476.83914,4709.370023993233
Middle East and Africa,Algeria,2000,8474438.828,21963.12486,385.84850206966405
Middle East and Africa,Algeria,2001,9050080.493999999,24209.86466,373.81788874486006
Middle East and Africa,Algeria,2002,10026244.49,26019.59866,385.33432513751154
Middle East and Africa,Algeria,2003,10639565.11,28301.482450000003,375.93667147284003
Middle East and Africa,Algeria,2004,11539392.42,31141.48717,370.54724962256836
Middle East and Africa,Algeria,2005,13010600.24,34197.66911,380.4528372430936
Middle East and Africa,Algeria,2006,14379615.72,37950.81516,378.9013663968951
Middle East and Africa,Algeria,2007,15931670.78,42270.95437,376.89404030363744
Middle East and Africa,Algeria,2008,18094398.77,48033.02835,376.70743218920944
Middle East and Africa,Algeria,2009,19951700.98,53309.29993,374.26304615139225
Middle East and Africa,Algeria,2010,22302885.38,59412.80278,375.38854146614625
Middle East and Africa,Algeria,2011,25132699.46,66064.11364,380.4289208654855
Middle East and Africa,Algeria,2012,32993381.549999997,73086.62603,451.428439677283
Middle East and Africa,Algeria,2013,40682407.230000004,80605.81965,504.7080645869966
Middle East and Africa,Algeria,2014,47113753.46,88720.45525999999,531.0359749837921
Middle East and Africa,Algeria,2015,54673852.769999996,97468.23835,560.9401964737572
Middle East and Africa,Algeria,2016,62301161.53,106799.50820000001,583.3468953183813
Middle East and Africa,Algeria,2017,70793098.86999999,116821.8779,605.9917897450609
Middle East and Africa,Algeria,2018,80332151.24,127382.1092,630.6391984283456
Middle East and Africa,Algeria,2019,90747659.00999999,138632.2714,654.5926002190569
Middle East and Africa,Cameroon,2000,0.0,2399.5277459999998,0.0
Middle East and Africa,Cameroon,2001,0.0,2526.959355,0.0
Middle East and Africa,Cameroon,2002,0.0,2637.463177,0.0
Middle East and Africa,Cameroon,2003,0.0,2714.715528,0.0
Middle East and Africa,Cameroon,2004,0.0,2732.423454,0.0
Middle East and Africa,Cameroon,2005,0.0,2709.8664870000002,0.0
Middle East and Africa,Cameroon,2006,0.0,2763.458424,0.0
Middle East and Africa,Cameroon,2007,0.0,2719.4803460000003,0.0
Middle East and Africa,Cameroon,2008,2628347.324,2707.458275,970.7803618875715
Middle East and Africa,Cameroon,2009,2656985.603,2729.528063,973.4230759583145
Middle East and Africa,Cameroon,2010,2751214.637,2761.637963,996.2256725393951
Middle East and Africa,Cameroon,2011,2821788.308,2806.607068,1005.4091077347776
Middle East and Africa,Cameroon,2012,2910823.682,2863.1003330000003,1016.6684165587709
Middle East and Africa,Cameroon,2013,3049691.631,2932.711208,1039.8881494641869
Middle East and Africa,Cameroon,2014,3181292.52,3001.368866,1059.947198106239
Middle East and Africa,Cameroon,2015,3333278.2709999997,3077.6294430000003,1083.0667995399729
Middle East and Africa,Cameroon,2016,3503068.5179999997,3158.721763,1109.0145890763597
Middle East and Africa,Cameroon,2017,3696458.649,3248.75175,1137.8088981406474
Middle East and Africa,Cameroon,2018,3909684.726,3343.524676,1169.3303040542596
Middle East and Africa,Cameroon,2019,4154680.796,3447.9775689999997,1204.961666036871
Middle East and Africa,Egypt,2000,35782919.23,26093.4931,1371.334956683128
Middle East and Africa,Egypt,2001,36632862.92,26694.219950000002,1372.3144182004837
Middle East and Africa,Egypt,2002,37613764.35,27512.89606,1367.1321357072725
Middle East and Africa,Egypt,2003,39035368.949999996,28388.12196,1375.059928409579
Middle East and Africa,Egypt,2004,38690048.02,29490.87526,1311.932849700033
Middle East and Africa,Egypt,2005,42294106.169999994,30681.666690000002,1378.4813777337854
Middle East and Africa,Egypt,2006,47286659.77,31938.960130000003,1480.53222702088
Middle East and Africa,Egypt,2007,49210129.05,34007.58015,1447.0341268900897
Middle East and Africa,Egypt,2008,45772062.879999995,35171.13384,1301.4099314575863
Middle East and Africa,Egypt,2009,44218310.16,37183.79623,1189.1822418154425
Middle East and Africa,Egypt,2010,44433343.62,39663.68095,1120.2526481597265
Middle East and Africa,Egypt,2011,45704319.199999996,42394.948829999994,1078.0604874243459
Middle East and Africa,Egypt,2012,46485598.53,44266.42228,1050.1322703687904
Middle East and Africa,Egypt,2013,48667059.99,45646.494099999996,1066.1730095499274
Middle East and Africa,Egypt,2014,48886417.17,44835.48083,1090.351129618966
Middle East and Africa,Egypt,2015,48850502.230000004,44870.88584,1088.6903905617212
Middle East and Africa,Egypt,2016,49730390.64,45712.61269,1087.8921092794794
Middle East and Africa,Egypt,2017,51360664.03999999,47127.3348,1089.8274697257013
Middle East and Africa,Egypt,2018,53457423.84,48926.4223,1092.6084787523898
Middle East and Africa,Egypt,2019,55971922.21,50977.80867,1097.9664224550907
Middle East and Africa,Iran,2000,74063368.76,160667.6099,460.9726179788027
Middle East and Africa,Iran,2001,74214548.46000001,164287.8756,451.73478681222906
Middle East and Africa,Iran,2002,74538504.42,167664.90039999998,444.56832790985277
Middle East and Africa,Iran,2003,73151175.43,170628.2973,428.7165528082663
Middle East and Africa,Iran,2004,73162576.75,173811.4059,420.93081504727644
Middle East and Africa,Iran,2005,72172395.89,176956.3154,407.85430984397635
Middle East and Africa,Iran,2006,73287285.52,180349.15290000002,406.36334765950534
Middle East and Africa,Iran,2007,72468348.41,186399.5378,388.77965721007274
Middle East and Africa,Iran,2008,69412519.75,192095.2524,361.34427521124934
Middle East and Africa,Iran,2009,71895557.31,198859.9388,361.5386675860729
Middle East and Africa,Iran,2010,74183272.34,207050.8037,358.28536288845135
Middle East and Africa,Iran,2011,73332495.46,221034.25189999997,331.7698267559771
Middle East and Africa,Iran,2012,106567400.50000001,223117.1175,477.62987301949175
Middle East and Africa,Iran,2013,142680915.5,225173.96110000001,633.6474910464236
Middle East and Africa,Iran,2014,157826905.5,228203.8211,691.6050079233314
Middle East and Africa,Iran,2015,168535571.29999998,234526.2935,718.6212206095347
Middle East and Africa,Iran,2016,182080719.0,243371.6104,748.15923969413
Middle East and Africa,Iran,2017,197000105.8,253231.9924,777.9431971961218
Middle East and Africa,Iran,2018,213373936.3,263935.9361,808.4307860948384
Middle East and Africa,Iran,2019,231332157.1,275415.3052,839.9393669571563
Middle East and Africa,Israel,2000,24965483.55,11675.7289,2138.237686385473
Middle East and Africa,Israel,2001,25717061.12,12139.12787,2118.5262562029507
Middle East and Africa,Israel,2002,25230050.94,12618.24717,1999.4893585524842
Middle East and Africa,Israel,2003,26059042.83,13173.23193,1978.1814340226224
Middle East and Africa,Israel,2004,27360836.23,13674.83673,2000.8163000568416
Middle East and Africa,Israel,2005,29649911.909999996,14652.16314,2023.5859802199825
Middle East and Africa,Israel,2006,31793023.529999997,15660.10917,2030.191691824585
Middle East and Africa,Israel,2007,33961517.14,16402.85874,2070.4633063248584
Middle East and Africa,Israel,2008,35947914.7,17363.07288,2070.365939741422
Middle East and Africa,Israel,2009,34832793.95,17300.282639999998,2013.4234032375327
Middle East and Africa,Israel,2010,37743700.39,18618.94929,2027.1659695787268
Middle East and Africa,Israel,2011,37911681.47,19168.65555,1977.7955408041123
Middle East and Africa,Israel,2012,40842480.47,20071.702380000002,2034.8289196783114
Middle East and Africa,Israel,2013,41762904.379999995,20840.54804,2003.9254389972364
Middle East and Africa,Israel,2014,42535192.4,21669.82763,1962.8763609136286
Middle East and Africa,Israel,2015,43451233.6,22580.03903,1924.3205710260459
Middle East and Africa,Israel,2016,44320180.21,23505.62643,1885.5136808196096
Middle East and Africa,Israel,2017,45182181.77,24457.78311,1847.3539309262442
Middle East and Africa,Israel,2018,46003783.79,25419.37382,1809.7921733148341
Middle East and Africa,Israel,2019,46750282.79,26385.0196,1771.8494622607748
Middle East and Africa,Kenya,2000,22891429.78,10668.39626,2145.723614132046
Middle East and Africa,Kenya,2001,23943608.44,11600.498590000001,2064.015460563062
Middle East and Africa,Kenya,2002,24193113.95,11814.463440000001,2047.753930837844
Middle East and Africa,Kenya,2003,23509513.67,12364.5456,1901.3649535167715
Middle East and Africa,Kenya,2004,22749418.38,13016.90539,1747.6825480714351
Middle East and Africa,Kenya,2005,22041692.32,13649.90917,1614.7867392732255
Middle East and Africa,Kenya,2006,22644633.150000002,14639.04148,1546.8658368744511
Middle East and Africa,Kenya,2007,22152616.91,15330.940200000001,1444.9614062156475
Middle East and Africa,Kenya,2008,20347681.11,16200.330569999998,1256.0040686873467
Middle East and Africa,Kenya,2009,20774935.62,17089.65726,1215.6437840696638
Middle East and Africa,Kenya,2010,22552697.57,18034.702240000002,1250.5167687204353
Middle East and Africa,Kenya,2011,22331251.73,19031.33913,1173.3936102687694
Middle East and Africa,Kenya,2012,23031710.43,19967.51377,1153.4590983782753
Middle East and Africa,Kenya,2013,23597913.02,20997.44934,1123.846646223174
Middle East and Africa,Kenya,2014,24359445.63,22080.62145,1103.204712111941
Middle East and Africa,Kenya,2015,25334734.37,23340.41518,1085.4448892455391
Middle East and Africa,Kenya,2016,26366523.790000003,24602.29681,1071.7098486220564
Middle East and Africa,Kenya,2017,27501838.529999997,25906.02346,1061.600155364022
Middle East and Africa,Kenya,2018,28689158.400000002,27172.42265,1055.818937072216
Middle East and Africa,Kenya,2019,30083260.840000004,28450.82212,1057.3775588316814
Middle East and Africa,Morocco,2000,9389948.142,11140.12579,842.8942652002138
Middle East and Africa,Morocco,2001,9997111.458,11680.95946,855.8467728814462
Middle East and Africa,Morocco,2002,10583843.99,12503.980179999999,846.4380011517262
Middle East and Africa,Morocco,2003,11101073.6,13049.311210000002,850.7018816052896
Middle East and Africa,Morocco,2004,11581423.78,13583.42525,852.6143860511177
Middle East and Africa,Morocco,2005,12115633.91,14313.0404,846.4752122127735
Middle East and Africa,Morocco,2006,12251338.21,15102.4444,811.21558110156
Middle East and Africa,Morocco,2007,12596182.56,15953.76692,789.5428473515645
Middle East and Africa,Morocco,2008,12779623.28,16700.57409,765.2205972758868
Middle East and Africa,Morocco,2009,13215743.520000001,17370.095559999998,760.8330923885834
Middle East and Africa,Morocco,2010,16263701.16,24656.644780000002,659.6072298203421
Middle East and Africa,Morocco,2011,17431406.2,26318.87484,662.3157831013112
Middle East and Africa,Morocco,2012,18925499.39,28134.31534,672.6838439566591
Middle East and Africa,Morocco,2013,20189245.97,30005.60529,672.8491485132109
