Region,Country,Year,GDP,Population,Refrigerator Possession
Eastern Europe,Macedonia,2021,13583415760.0,2068624.6110000003,98.56674681
Eastern Europe,Macedonia,2022,14131899730.0,2067560.1689999998,98.57378155
Eastern Europe,Macedonia,2023,14702054860.0,2066060.0679999997,98.57913643
Eastern Europe,Macedonia,2024,15295744050.0,2064082.942,98.58319069
Eastern Europe,Macedonia,2025,15913469260.0,2061590.4999999998,98.58624385
Eastern Europe,Macedonia,2026,16556175980.0,2058562.175,98.58853093
Eastern Europe,Macedonia,2027,17225073710.0,2055000.153,98.59023513
Eastern Europe,Macedonia,2028,17921112790.0,2050909.661,98.59149836
Eastern Europe,Macedonia,2029,18645415450.0,2046298.043,98.59242984
Eastern Europe,Macedonia,2030,19399169220.0,2041176.683,98.59311315
Eastern Europe,Poland,1977,222343895000.0,34527900.0,79.57
Eastern Europe,Poland,1978,234350465400.0,34850200.0,83.06
Eastern Europe,Poland,1979,243255783100.0,35081000.0,86.4
Eastern Europe,Poland,1980,228660436100.0,35413434.0,89.0
Eastern Europe,Poland,1981,205794392500.0,35734865.0,91.08
Eastern Europe,Poland,1982,195821596200.0,36062309.0,92.48
Eastern Europe,Poland,1983,206787605600.0,36398652.0,93.6
Eastern Europe,Poland,1984,206030763000.0,36744964.0,94.49
Eastern Europe,Poland,1985,213987671000.0,37063303.0,95.2
Eastern Europe,Poland,1986,221464400300.0,37340467.0,95.72
Eastern Europe,Poland,1987,226562510700.0,37571771.0,96.12
Eastern Europe,Poland,1988,234005089200.0,37764318.0,96.417
Eastern Europe,Poland,1989,242925363200.0,37884655.0,96.661
Eastern Europe,Poland,1990,225505185400.0,37988000.0,96.926
Eastern Europe,Poland,1991,209708547200.0,38073000.0,97.177
Eastern Europe,Poland,1992,213971922000.0,38144000.0,97.44
Eastern Europe,Poland,1993,223144898200.0,38203000.0,97.7
Eastern Europe,Poland,1994,234835459500.0,38239000.0,98.0
Eastern Europe,Poland,1995,250635189200.0,38265000.0,98.3
Eastern Europe,Poland,1996,266174570900.0,38284000.0,98.4
Eastern Europe,Poland,1997,285072965400.0,38294000.0,97.4
Eastern Europe,Poland,1998,299326613700.0,38290000.0,98.0
Eastern Europe,Poland,1999,312796311300.0,38277000.0,97.9
Eastern Europe,Poland,2000,326246552700.0,38263303.0,97.3
Eastern Europe,Poland,2001,330178719500.0,38253955.0,97.8
Eastern Europe,Poland,2002,334944671400.0,38242197.0,98.0
Eastern Europe,Poland,2003,347897180900.0,38248531.0,97.5
Eastern Europe,Poland,2004,366491327100.0,38270608.0,97.7
Eastern Europe,Poland,2005,379747477400.0,38293835.0,97.3
Eastern Europe,Poland,2006,403396183500.0,38317055.0,98.6
Eastern Europe,Poland,2007,430767558100.0,38325479.0,98.9
Eastern Europe,Poland,2008,452851251400.0,38355641.0,98.8
Eastern Europe,Poland,2009,460224931100.0,38415876.0,98.5
Eastern Europe,Poland,2010,478057349000.0,38487329.0,98.9
Eastern Europe,Poland,2011,499669237300.0,38529866.0,98.6
Eastern Europe,Poland,2012,509630965000.0,38538447.0,98.9
Eastern Europe,Poland,2013,517530371400.0,38533299.0,98.92743948
Eastern Europe,Poland,2014,534351513000.00006,38525829.44,98.95296694
Eastern Europe,Poland,2015,552648683000.0,38516090.08,98.97674665
Eastern Europe,Poland,2016,573236529200.0,38503152.29,98.99892598
Eastern Europe,Poland,2017,594499889900.0,38486368.300000004,99.01963739
Eastern Europe,Poland,2018,616480527500.0,38465057.45,99.03900023
Eastern Europe,Poland,2019,639294557700.0,38438704.489999995,99.05712225
Eastern Europe,Poland,2020,662947318400.0,38406775.45999999,99.0741009
Eastern Europe,Poland,2021,687476675800.0,38368766.51,99.09002449
Eastern Europe,Poland,2022,712913232000.0,38324170.65,99.10497319
Eastern Europe,Poland,2023,739291043000.0,38272304.230000004,99.11901992
Eastern Europe,Poland,2024,766644807900.0,38212408.6,99.13223108
Eastern Europe,Poland,2025,795010667700.0,38143771.769999996,99.14466725
Eastern Europe,Poland,2026,824426062400.0,38066049.08,99.15638381
Eastern Europe,Poland,2027,854929826700.0,37979100.85,99.1674314
Eastern Europe,Poland,2028,886562230300.0,37882566.93,99.17785644
Eastern Europe,Poland,2029,919365032800.0,37775888.15,99.18770153
Eastern Europe,Poland,2030,953381536700.0,37658568.67,99.1970058
Eastern Europe,Romania,1977,107146125900.0,21548151.0,50.5
Eastern Europe,Romania,1978,114967793100.0,21742924.0,51.0
Eastern Europe,Romania,1979,122210764000.0,21937776.0,51.8
Eastern Europe,Romania,1980,126248607700.0,22132670.0,52.0
Eastern Europe,Romania,1981,126374856300.0,22281894.0,52.9
Eastern Europe,Romania,1982,131303475700.00002,22424246.0,53.5
Eastern Europe,Romania,1983,139181684200.0,22527235.0,54.08734224
Eastern Europe,Romania,1984,147532585200.0,22593720.0,54.97165012
Eastern Europe,Romania,1985,147385052700.0,22687374.0,55.86869792
Eastern Europe,Romania,1986,150922293900.0,22778624.0,56.77861281
Eastern Europe,Romania,1987,152129672300.0,22895058.0,57.70152135
Eastern Europe,Romania,1988,151369023900.0,23003802.0,58.63754943
Eastern Europe,Romania,1989,142589620500.0,23111521.0,59.5868222
Eastern Europe,Romania,1990,134587491000.00002,23211395.0,61.0
Eastern Europe,Romania,1991,117189366100.0,23192274.0,62.0
Eastern Europe,Romania,1992,106916546200.0,22810035.0,62.32746506
Eastern Europe,Romania,1993,108550231100.0,22666373.0,63.3
Eastern Europe,Romania,1994,112818426100.0,22558570.5,65.0
Eastern Europe,Romania,1995,120871405400.0,22449731.5,66.95154138
Eastern Europe,Romania,1996,124739290400.0,22319223.0,67.30975685
Eastern Europe,Romania,1997,118627065100.0,22176784.5,66.94013584
Eastern Europe,Romania,1998,116135896800.0,22067635.5,68.48047514
Eastern Europe,Romania,1999,115671353200.0,22007621.5,67.98252472
Eastern Europe,Romania,2000,118447465700.0,21964447.5,68.07995549
Eastern Europe,Romania,2001,124991835600.0,21924503.5,69.43799538
Eastern Europe,Romania,2002,131267819900.0,21833483.0,74.42923014
Eastern Europe,Romania,2003,138142150800.0,21670198.0,78.35679712
Eastern Europe,Romania,2004,149737145000.0,21459428.0,82.0
Eastern Europe,Romania,2005,155982561100.0,21235944.0,86.0
Eastern Europe,Romania,2006,168234113100.0,21039757.0,89.6
Eastern Europe,Romania,2007,178807340300.0,20852799.0,86.0
Eastern Europe,Romania,2008,192287177500.0,20687267.0,83.1
Eastern Europe,Romania,2009,179558089000.0,20532584.0,82.7
Eastern Europe,Romania,2010,177414074700.0,20393314.0,80.0
Eastern Europe,Romania,2011,181598551800.0,20248167.0,78.9
Eastern Europe,Romania,2012,182559621300.0,20096049.0,80.9
Eastern Europe,Romania,2013,188881247500.0,19957761.0,82.3
Eastern Europe,Romania,2014,193594942900.0,19822156.240000002,82.93888889
Eastern Europe,Romania,2015,199972528600.0,19688570.360000003,84.06080247
Eastern Europe,Romania,2016,207191249400.0,19557553.11,84.93880316
Eastern Europe,Romania,2017,214639907900.0,19427107.86,85.67180403
Eastern Europe,Romania,2018,222165588200.0,19296648.83,86.43094713
Eastern Europe,Romania,2019,229938594500.0,19165648.98,87.08932064
Eastern Europe,Romania,2020,237987192600.0,19033399.49,87.68668661
Eastern Europe,Romania,2021,246316543900.0,18899563.44,88.24637622
Eastern Europe,Romania,2022,254937676500.0,18763844.49,88.75066208
Eastern Europe,Romania,2023,263860480500.0,18626054.830000002,89.21214581
Eastern Europe,Romania,2024,273095600600.0,18486182.64,89.63588447
Eastern Europe,Romania,2025,282653945300.0,18344288.779999997,90.02185899
Eastern Europe,Romania,2026,292546834100.0,18200540.86,90.37496924
Eastern Europe,Romania,2027,302785973300.0,18055158.5,90.69797575
Eastern Europe,Romania,2028,313383482300.0,17908352.02,90.9930011
Eastern Europe,Romania,2029,324351904200.0,17760373.32,91.2627628
Eastern Europe,Romania,2030,335704220000.0,17611477.95,91.50937213
Eastern Europe,Russia,1977,0.0,135503700.0,81.6
Eastern Europe,Russia,1978,0.0,136455100.0,85.2
Eastern Europe,Russia,1979,0.0,137389200.0,87.0
Eastern Europe,Russia,1980,0.0,138126600.0,87.9
Eastern Europe,Russia,1981,0.0,138839200.0,89.1
Eastern Europe,Russia,1982,0.0,139603800.0,90.0
Eastern Europe,Russia,1983,0.0,140529800.0,90.3
Eastern Europe,Russia,1984,0.0,141582600.0,90.7
Eastern Europe,Russia,1985,0.0,142539000.0,91.5
Eastern Europe,Russia,1986,0.0,143527800.0,92.1
Eastern Europe,Russia,1987,0.0,144783800.0,92.54
Eastern Europe,Russia,1988,0.0,145988300.0,92.9
Eastern Europe,Russia,1989,0.0,147021900.0,93.24
Eastern Europe,Russia,1990,1780788191000.0,147665100.0,93.57
Eastern Europe,Russia,1991,1691748781000.0,148273700.0,93.93
Eastern Europe,Russia,1992,1446445208000.0,148514700.0,94.26
Eastern Europe,Russia,1993,1320604475000.0,148561700.0,94.61
Eastern Europe,Russia,1994,1152887707000.0,148355900.0,94.92
Eastern Europe,Russia,1995,1105619311000.0,148459900.0,95.2
Eastern Europe,Russia,1996,1065728566000.0001,148291600.0,95.48
Eastern Europe,Russia,1997,1080446277000.0,148028600.0,95.8
Eastern Europe,Russia,1998,1022696424000.0,147802100.0,96.1
Eastern Europe,Russia,1999,1087647874000.0001,147539400.0,96.4
Eastern Europe,Russia,2000,1196912979000.0,146890100.0,96.78
Eastern Europe,Russia,2001,1257674605000.0,146303600.0,97.1
Eastern Europe,Russia,2002,1316780072000.0,145649300.0,97.44
Eastern Europe,Russia,2003,1413543341000.0,144944800.0,97.74
Eastern Europe,Russia,2004,1515369712000.0,144233200.0,98.0
Eastern Europe,Russia,2005,1611992514000.0,143628100.0,98.20127514
Eastern Europe,Russia,2006,1743425230000.0,143020800.0,98.38248083
Eastern Europe,Russia,2007,1891817409000.0,142627300.0,98.54558234
Eastern Europe,Russia,2008,1991099104000.0,142544200.0,98.69235945
Eastern Europe,Russia,2009,1835377533000.0,142568000.0,98.82442255
Eastern Europe,Russia,2010,1918037902000.0,142713500.0,98.94322772
Eastern Europe,Russia,2011,2001190700000.0,142865500.0,99.0500906
Eastern Europe,Russia,2012,2069231179000.0,143056400.0,99.14619925
Eastern Europe,Russia,2013,2096131184000.0,143387300.0,99.23262591
Eastern Europe,Russia,2014,2100721742999.9998,143710000.0,99.31033785
Eastern Europe,Russia,2015,2135333816999.9998,144018100.0,99.38020729
Eastern Europe,Russia,2016,2193088159000.0,144320600.0,99.44302039
Eastern Europe,Russia,2017,2257444457000.0,144597400.0,99.49948552
Eastern Europe,Russia,2018,2324006505000.0,144855500.0,99.55024079
Eastern Europe,Russia,2019,2380947343000.0,145080200.0,99.59586079
Eastern Europe,Russia,2020,2440088063000.0,145251200.0,99.63686287
Eastern Europe,Russia,2021,2501184403000.0,145388600.0,99.67371265
Eastern Europe,Russia,2022,2563688801000.0,145482000.0,99.70682918
Eastern Europe,Russia,2023,2627787783000.0,145536200.0,99.7365895
Eastern Europe,Russia,2024,2693480664000.0,145560800.0,99.76333278
Eastern Europe,Russia,2025,2760818166000.0,145556400.0,99.78736412
Eastern Europe,Russia,2026,2829838489000.0,145517500.0,99.8089579
Eastern Europe,Russia,2027,2900584493000.0,145450800.0,99.82836087
Eastern Europe,Russia,2028,2973099091000.0,145366100.0,99.8457949
Eastern Europe,Russia,2029,3047426568000.0,145269600.0,99.86145945
Eastern Europe,Russia,2030,3123612233000.0,145168000.0,99.87553387
Eastern Europe,Serbia,1977,0.0,7831300.119000001,86.58187953
Eastern Europe,Serbia,1978,0.0,7805598.782,88.43720552
Eastern Europe,Serbia,1979,0.0,7777569.818,89.91175836
Eastern Europe,Serbia,1980,0.0,7747920.116,91.09600644
Eastern Europe,Serbia,1981,0.0,7717354.588,92.08887845
Eastern Europe,Serbia,1982,0.0,7686727.777,92.96272809
Eastern Europe,Serbia,1983,0.0,7656880.055,93.70642992
Eastern Europe,Serbia,1984,0.0,7628699.637,94.31950671
Eastern Europe,Serbia,1985,0.0,7603046.899,94.71731945
Eastern Europe,Serbia,1986,0.0,7580694.228,94.65521706
Eastern Europe,Serbia,1987,0.0,7562375.806,94.59344975
Eastern Europe,Serbia,1988,0.0,7548853.958,94.53168244
Eastern Europe,Serbia,1989,0.0,7540894.086,94.46991513
Eastern Europe,Serbia,1990,57066171320.0,7539213.653,94.40814782
Eastern Europe,Serbia,1991,50409936610.0,7544575.802999999,94.34638052
Eastern Europe,Serbia,1992,36224647280.0,7556882.735,94.28461321
Eastern Europe,Serbia,1993,25201691950.0,7572622.96,94.2228459
Eastern Europe,Serbia,1994,25855651610.0,7587440.556,94.16107859
Eastern Europe,Serbia,1995,27326077950.0,7597013.869,94.09931128
Eastern Europe,Serbia,1996,28597302140.0,7596420.683999999,94.03754397
Eastern Europe,Serbia,1997,30721688130.0,7580004.847,93.97577666
Eastern Europe,Serbia,1998,30929599550.0,7549230.62,93.91400936
Eastern Europe,Serbia,1999,27473835390.0,7516076.538000001,93.85224205
Eastern Europe,Serbia,2000,28917310700.0,7491946.681000001,93.79047474
Eastern Europe,Serbia,2001,30449928170.0,7470606.791,93.7298515
Eastern Europe,Serbia,2002,31771759550.0,7461223.807,94.10477091
Eastern Europe,Serbia,2003,32567324410.0,7444009.100000001,94.58
Eastern Europe,Serbia,2004,35606459730.0,7426949.263,95.8
Eastern Europe,Serbia,2005,37530438340.0,7415324.041,95.0
Eastern Europe,Serbia,2006,38865228890.0,7386514.1729999995,95.0
Eastern Europe,Serbia,2007,40957020510.0,7359597.609999999,95.9
Eastern Europe,Serbia,2008,42521200460.0,7327921.843,96.3
Eastern Europe,Serbia,2009,41030506000.0,7298085.575,97.22
Eastern Europe,Serbia,2010,41443561180.0,7271138.501999999,97.19
Eastern Europe,Serbia,2011,42093068290.0,7237370.172,97.7
Eastern Europe,Serbia,2012,41452001900.0,7203448.512,97.7
Eastern Europe,Serbia,2013,42487275890.0,7168590.797,97.83333333
Eastern Europe,Serbia,2014,42274839510.0,7134257.256,98.01203704
Eastern Europe,Serbia,2015,43201783930.0,7098832.501,98.09871399
Eastern Europe,Serbia,2016,44065819610.0,7062456.727,98.20946788
Eastern Europe,Serbia,2017,45167465100.0,7025254.884,98.3139497
Eastern Europe,Serbia,2018,46522489050.0,6987327.466,98.39781432
Eastern Europe,Serbia,2019,48383388610.0,6948735.431,98.48089775
Eastern Europe,Serbia,2020,50076807220.0,6909532.367,98.55629494
Eastern Europe,Serbia,2021,51871226140.0,6869714.226,98.62361306
Eastern Europe,Serbia,2022,53755160260.0,6829269.789,98.68633493
Eastern Europe,Serbia,2023,55691030410.0,6788154.092,98.74340081
Eastern Europe,Serbia,2024,57701316540.0,6746316.154,98.79537467
Eastern Europe,Serbia,2025,59785436650.0,6703685.374,98.84308622
Eastern Europe,Serbia,2026,61943835220.0,6660191.09,98.88662825
Eastern Europe,Serbia,2027,64180620140.0,6615757.768,98.92641365
Eastern Europe,Serbia,2028,66498243350.00001,6570326.375,98.96281337
Eastern Europe,Serbia,2029,68899512940.0,6523866.3040000005,98.99607091
Eastern Europe,Serbia,2030,71387538140.0,6476348.973,99.02647165
Eastern Europe,Slovakia,1977,0.0,4815396.0,58.03246174
Eastern Europe,Slovakia,1978,0.0,4865605.0,60.2370456
Eastern Europe,Slovakia,1979,0.0,4914644.0,62.39834533
Eastern Europe,Slovakia,1980,0.0,4963301.0,64.50870235
Eastern Europe,Slovakia,1981,0.0,4996329.0,66.56123719
Eastern Europe,Slovakia,1982,0.0,5034881.0,68.54991981
Eastern Europe,Slovakia,1983,0.0,5072316.0,70.46961503
Eastern Europe,Slovakia,1984,0.0,5106626.0,72.31610369
Eastern Europe,Slovakia,1985,0.0,5139568.0,74.08608084
Eastern Europe,Slovakia,1986,0.0,5171967.0,75.7771334
Eastern Europe,Slovakia,1987,0.0,5199708.0,77.38770011
Eastern Europe,Slovakia,1988,0.0,5225972.0,78.9
Eastern Europe,Slovakia,1989,0.0,5250220.0,79.8702
Eastern Europe,Slovakia,1990,48911341180.0,5269663.0,80.297
Eastern Europe,Slovakia,1991,41819196710.0,5285711.0,80.181
Eastern Europe,Slovakia,1992,39059129730.0,5295877.0,79.5222
Eastern Europe,Slovakia,1993,41871387070.0,5311655.0,78.3206
Eastern Europe,Slovakia,1994,44467413060.0,5331455.0,76.5762
Eastern Europe,Slovakia,1995,47980338700.0,5348707.0,74.289
Eastern Europe,Slovakia,1996,51290982070.0,5357790.0,71.4546348
Eastern Europe,Slovakia,1997,53547785280.0,5366432.0,71.84742225
Eastern Europe,Slovakia,1998,55903887830.0,5372650.0,72.95053954
Eastern Europe,Slovakia,1999,55903887830.0,5375882.0,76.38676339
Eastern Europe,Slovakia,2000,56686542260.0,5378657.0,78.85282768
Eastern Europe,Slovakia,2001,58660210160.0,5378783.0,82.35553039
Eastern Europe,Slovakia,2002,61348616760.0,5375951.0,85.49052735
Eastern Europe,Slovakia,2003,64278118120.0,5372211.0,88.52511533
Eastern Europe,Slovakia,2004,67529260989.99999,5369153.0,91.74921122
Eastern Europe,Slovakia,2005,72023332810.0,5369972.0,93.48878174
Eastern Europe,Slovakia,2006,78033974320.0,5370380.0,94.82182414
Eastern Europe,Slovakia,2007,86222832460.0,5370887.0,95.87127561
Eastern Europe,Slovakia,2008,91181093510.0,5374298.0,96.55828634
Eastern Europe,Slovakia,2009,86703668580.0,5381604.0,97.06987044
Eastern Europe,Slovakia,2010,90503472980.0,5390325.0,97.44454482
Eastern Europe,Slovakia,2011,93203490010.0,5396723.0,97.70675636
Eastern Europe,Slovakia,2012,94882365410.0,5404322.0,97.89816803
Eastern Europe,Slovakia,2013,95774978090.0,5410836.0,98.03621763
Eastern Europe,Slovakia,2014,97933730830.0,5415949.0,98.13482976
Eastern Europe,Slovakia,2015,100739003100.0,5419923.152000001,98.20617533
Eastern Europe,Slovakia,2016,104196267800.0,5423157.465,98.25750988
Eastern Europe,Slovakia,2017,107953571900.0,5425635.475,98.29439192
Eastern Europe,Slovakia,2018,111815779300.0,5427425.288000001,98.32098561
Eastern Europe,Slovakia,2019,115521920300.0,5428568.767,98.34012066
Eastern Europe,Slovakia,2020,119221383000.0,5428915.274,98.35388912
Eastern Europe,Slovakia,2021,123036142100.0,5428343.848999999,98.36380532
Eastern Europe,Slovakia,2022,126973386000.0,5426763.707,98.37094194
Eastern Europe,Slovakia,2023,131036510900.0,5424062.630000001,98.37607882
Eastern Europe,Slovakia,2024,135229685399.99998,5420147.071,98.37977711
Eastern Europe,Slovakia,2025,139557033400.0,5414937.563,98.38243907
Eastern Europe,Slovakia,2026,144022859100.0,5408388.839000001,98.38435526
Eastern Europe,Slovakia,2027,148631590600.0,5400481.920999999,98.38573466
Eastern Europe,Slovakia,2028,153387801500.0,5391218.171,98.38672759
Eastern Europe,Slovakia,2029,158296211200.0,5380631.554,98.38744234
Eastern Europe,Slovakia,2030,163361689500.0,5368785.085000001,98.38795686
Eastern Europe,Slovenia,1977,0.0,1831790.0,75.29883101
Eastern Europe,Slovenia,1978,0.0,1852963.0,78.68216406
Eastern Europe,Slovenia,1979,0.0,1872133.0,80.3
Eastern Europe,Slovenia,1980,0.0,1893064.0,82.0
Eastern Europe,Slovenia,1981,0.0,1909566.0,84.0
Eastern Europe,Slovenia,1982,0.0,1903495.0,86.22
Eastern Europe,Slovenia,1983,0.0,1917173.0,88.5
Eastern Europe,Slovenia,1984,0.0,1927469.0,88.82362925
Eastern Europe,Slovenia,1985,0.0,1936839.0,84.45159663
Eastern Europe,Slovenia,1986,0.0,1946442.0,88.46824421
Eastern Europe,Slovenia,1987,0.0,1985486.0,90.82999124
Eastern Europe,Slovenia,1988,0.0,1994066.0,94.10846612
Eastern Europe,Slovenia,1989,0.0,1996325.0,93.58079529
Eastern Europe,Slovenia,1990,29915072620.0,1996377.0,93.0
Eastern Europe,Slovenia,1991,27252631160.0,1999945.0,92.76
Eastern Europe,Slovenia,1992,25753736450.0,1998912.0,92.71
Eastern Europe,Slovenia,1993,26474841070.0,1994084.0,92.75
Eastern Europe,Slovenia,1994,27878007640.0,1989408.0,93.08
Eastern Europe,Slovenia,1995,29940980210.0,1989477.0,93.8
Eastern Europe,Slovenia,1996,31018855500.0,1990266.0,95.1
Eastern Europe,Slovenia,1997,32569798270.0,1986989.0,96.2
Eastern Europe,Slovenia,1998,33709741210.0,1984923.0,97.0
Eastern Europe,Slovenia,1999,35496357500.0,1978334.0,97.8
Eastern Europe,Slovenia,2000,37022700870.0,1987755.0,96.2
Eastern Europe,Slovenia,2001,38111111160.0,1990094.0,97.7
Eastern Europe,Slovenia,2002,39569437370.0,1994026.0,97.8
Eastern Europe,Slovenia,2003,40729238450.0,1995033.0,97.6
Eastern Europe,Slovenia,2004,42521785190.0,1996433.0,98.3
Eastern Europe,Slovenia,2005,44225990830.0,1997590.0,98.4
Eastern Europe,Slovenia,2006,46812809870.0,2003358.0,98.3
Eastern Europe,Slovenia,2007,50071061200.0,2010377.0,98.1
